,DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight
10671516,275.663621157,465,2117,604100,42.2337688889,-83.7390355556,51.0,4.61000013351,1066.0,11.764705657999999,22.0,,,,,,,,-3.90625,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671517,275.663621157,465,2117,604200,42.2337688889,-83.7390355556,51.0,4.61000013351,1066.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671518,275.663621157,465,2117,605500,42.2337688889,-83.7390355556,51.0,4.61000013351,1114.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671519,275.663621157,465,2117,605600,42.2337688889,-83.7390355556,51.0,4.69000005722,1114.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671520,275.663621157,465,2117,605900,42.2333841667,-83.7390461111,50.0,4.69000005722,1114.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671521,275.663621157,465,2117,606900,42.2333841667,-83.7390461111,49.0,4.69000005722,1114.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671522,275.663621157,465,2117,607500,42.2333841667,-83.7390461111,49.0,4.69000005722,1081.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671523,275.663621157,465,2117,607600,42.2333841667,-83.7390461111,49.0,4.230000019069999,1081.0,11.764705657999999,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671524,275.663621157,465,2117,609000,42.2330127778,-83.7390605556,48.0,4.230000019069999,1081.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671525,275.663621157,465,2117,609300,42.2330127778,-83.7390605556,48.0,4.230000019069999,1081.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671526,275.663621157,465,2117,609500,42.2330127778,-83.7390605556,48.0,4.230000019069999,1049.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671527,275.663621157,465,2117,609600,42.2330127778,-83.7390605556,48.0,4.57999992371,1049.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671528,275.663621157,465,2117,610100,42.2330127778,-83.7390605556,47.0,4.57999992371,1049.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671529,275.663621157,465,2117,611100,42.2330127778,-83.7390605556,46.0,4.57999992371,1049.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671530,275.663621157,465,2117,611500,42.2330127778,-83.7390605556,46.0,4.57999992371,1067.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671531,275.663621157,465,2117,611600,42.2330127778,-83.7390605556,46.0,6.1199998855599995,1067.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671532,275.663621157,465,2117,612100,42.2326519444,-83.73908111109999,46.0,6.1199998855599995,1067.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671533,275.663621157,465,2117,613500,42.2326519444,-83.73908111109999,46.0,6.1199998855599995,1117.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671534,275.663621157,465,2117,613600,42.2326519444,-83.73908111109999,46.0,9.800000190730001,1117.0,12.5490198135,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671535,275.663621157,465,2117,614100,42.2326519444,-83.73908111109999,46.0,9.800000190730001,1117.0,23.529411315900003,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671536,275.663621157,465,2117,614300,42.2326519444,-83.73908111109999,46.0,9.800000190730001,1117.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671537,275.663621157,465,2117,614400,42.2326519444,-83.73908111109999,46.0,9.800000190730001,1117.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671538,275.663621157,465,2117,614900,42.2323033333,-83.7390988889,46.0,9.800000190730001,1117.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671539,275.663621157,465,2117,615500,42.2323033333,-83.7390988889,46.0,9.800000190730001,1148.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671540,275.663621157,465,2117,615600,42.2323033333,-83.7390988889,46.0,12.1399993896,1148.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671541,275.663621157,465,2117,616300,42.2323033333,-83.7390988889,47.0,12.1399993896,1148.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671542,275.663621157,465,2117,617500,42.2323033333,-83.7390988889,47.0,12.1399993896,1129.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671543,275.663621157,465,2117,617600,42.2323033333,-83.7390988889,47.0,7.4499998092699995,1129.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671544,275.663621157,465,2117,618100,42.2319469444,-83.7391083333,47.0,7.4499998092699995,1129.0,23.529411315900003,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671545,275.663621157,465,2117,619100,42.2319469444,-83.7391083333,47.0,7.4499998092699995,1129.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671546,275.663621157,465,2117,619300,42.2319469444,-83.7391083333,47.0,7.4499998092699995,1129.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671547,275.663621157,465,2117,619400,42.2319469444,-83.7391083333,47.0,7.4499998092699995,1129.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671548,275.663621157,465,2117,619500,42.2319469444,-83.7391083333,47.0,7.4499998092699995,975.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671549,275.663621157,465,2117,619600,42.2319469444,-83.7391083333,47.0,4.56999969482,975.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671550,275.663621157,465,2117,620500,42.2319469444,-83.7391083333,46.0,4.56999969482,975.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671551,275.663621157,465,2117,620900,42.2315891667,-83.7391130556,46.0,4.56999969482,975.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671552,275.663621157,465,2117,621500,42.2315891667,-83.7391130556,46.0,4.56999969482,978.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671553,275.663621157,465,2117,621600,42.2315891667,-83.7391130556,46.0,4.5299997329699995,978.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671554,275.663621157,465,2117,622500,42.2315891667,-83.7391130556,45.0,4.5299997329699995,978.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671555,275.663621157,465,2117,623500,42.2315891667,-83.7391130556,45.0,4.5299997329699995,965.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671556,275.663621157,465,2117,623600,42.2315891667,-83.7391130556,45.0,4.13999986649,965.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671557,275.663621157,465,2117,624000,42.2312369444,-83.7391041667,45.0,4.13999986649,965.0,12.5490198135,22.0,,,,,,,,-1.5625,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671558,275.663621157,465,2117,624400,42.2312369444,-83.7391041667,45.0,4.13999986649,965.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671559,275.663621157,465,2117,624500,42.2312369444,-83.7391041667,45.0,4.13999986649,965.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671560,275.663621157,465,2117,624600,42.2312369444,-83.7391041667,44.0,4.13999986649,965.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671561,275.663621157,465,2117,625500,42.2312369444,-83.7391041667,44.0,4.13999986649,927.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671562,275.663621157,465,2117,625600,42.2312369444,-83.7391041667,44.0,4.15999984741,927.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671563,275.663621157,465,2117,626900,42.2308969444,-83.7390869444,44.0,4.15999984741,927.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671564,275.663621157,465,2117,627500,42.2308969444,-83.7390869444,44.0,4.15999984741,1161.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671565,275.663621157,465,2117,627600,42.2308969444,-83.7390869444,44.0,7.119999885560001,1161.0,12.5490198135,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671566,275.663621157,465,2117,629200,42.2308969444,-83.7390869444,44.0,7.119999885560001,1161.0,12.1568632126,22.0,,,,,,,,-5.46875,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671567,275.663621157,465,2117,629400,42.2308969444,-83.7390869444,44.0,7.119999885560001,1161.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-3.125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671568,275.663621157,465,2117,629500,42.2308969444,-83.7390869444,44.0,7.119999885560001,868.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671569,275.663621157,465,2117,629600,42.2308969444,-83.7390869444,44.0,3.7699999809300007,868.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671570,275.663621157,465,2117,629800,42.2308969444,-83.7390869444,42.0,3.7699999809300007,868.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671571,275.663621157,465,2117,630000,42.2305738889,-83.7390883333,42.0,3.7699999809300007,868.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671572,275.663621157,465,2117,630900,42.2305738889,-83.7390883333,36.0,3.7699999809300007,868.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671573,275.663621157,465,2117,631500,42.2305738889,-83.7390883333,36.0,3.7699999809300007,789.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671574,275.663621157,465,2117,631600,42.2305738889,-83.7390883333,36.0,3.3099999427799998,789.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671575,275.663621157,465,2117,631900,42.2305738889,-83.7390883333,28.0,3.3099999427799998,789.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671576,275.663621157,465,2117,632900,42.2305738889,-83.7390883333,22.0,3.3099999427799998,789.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671577,275.663621157,465,2117,633000,42.2303730556,-83.7390883333,22.0,3.3099999427799998,789.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671578,275.663621157,465,2117,633300,42.2303730556,-83.7390883333,22.0,3.3099999427799998,789.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671579,275.663621157,465,2117,633500,42.2303730556,-83.7390883333,22.0,3.3099999427799998,822.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671580,275.663621157,465,2117,633600,42.2303730556,-83.7390883333,22.0,5.659999847409999,822.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671581,275.663621157,465,2117,634000,42.2303730556,-83.7390883333,18.0,5.659999847409999,822.0,12.1568632126,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671582,275.663621157,465,2117,634200,42.2303730556,-83.7390883333,18.0,5.659999847409999,822.0,15.686274528499998,22.0,,,,,,,,-2.34375,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671583,275.663621157,465,2117,634500,42.2303730556,-83.7390883333,18.0,5.659999847409999,822.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-1.5625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671584,275.663621157,465,2117,634600,42.2303730556,-83.7390883333,18.0,5.659999847409999,822.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671585,275.663621157,465,2117,635100,42.2303730556,-83.7390883333,13.0,5.659999847409999,822.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671586,275.663621157,465,2117,635500,42.2303730556,-83.7390883333,13.0,5.659999847409999,740.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671587,275.663621157,465,2117,635700,42.2303730556,-83.7390883333,13.0,3.53999996185,740.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671588,275.663621157,465,2117,636000,42.2302641667,-83.7390666667,13.0,3.53999996185,740.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671589,275.663621157,465,2117,636100,42.2302641667,-83.7390666667,8.0,3.53999996185,740.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671590,275.663621157,465,2117,637200,42.2302641667,-83.7390666667,5.0,3.53999996185,740.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671591,275.663621157,465,2117,637600,42.2302641667,-83.7390666667,5.0,3.53999996185,620.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671592,275.663621157,465,2117,637700,42.2302641667,-83.7390666667,5.0,3.5,620.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671593,275.663621157,465,2117,638300,42.2302641667,-83.7390666667,2.0,3.5,620.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671594,275.663621157,465,2117,639000,42.2302358333,-83.739065,2.0,3.5,620.0,15.686274528499998,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671595,275.663621157,465,2117,639200,42.2302358333,-83.739065,2.0,3.5,620.0,16.4705886841,22.0,,,,,,,,-4.6875,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671596,275.663621157,465,2117,639500,42.2302358333,-83.739065,2.0,3.5,620.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-4.6875,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671597,275.663621157,465,2117,639600,42.2302358333,-83.739065,2.0,3.5,603.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671598,275.663621157,465,2117,639700,42.2302358333,-83.739065,2.0,3.49000000954,603.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671599,275.663621157,465,2117,641400,42.2302358333,-83.739065,3.0,3.49000000954,603.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671600,275.663621157,465,2117,641600,42.2302358333,-83.739065,3.0,3.49000000954,607.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671601,275.663621157,465,2117,641700,42.2302358333,-83.739065,3.0,3.5999999046300006,607.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671602,275.663621157,465,2117,642000,42.2302175,-83.7390625,3.0,3.5999999046300006,607.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671603,275.663621157,465,2117,642400,42.2302175,-83.7390625,4.0,3.5999999046300006,607.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671604,275.663621157,465,2117,643500,42.2302175,-83.7390625,2.0,3.5999999046300006,607.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671605,275.663621157,465,2117,643600,42.2302175,-83.7390625,2.0,3.5999999046300006,612.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671606,275.663621157,465,2117,643700,42.2302175,-83.7390625,2.0,3.64999985695,612.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671607,275.663621157,465,2117,644300,42.2302175,-83.7390625,0.0,3.64999985695,612.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671608,275.663621157,465,2117,644400,42.2302175,-83.7390625,0.0,3.64999985695,622.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671609,275.663621157,465,2117,644500,42.2302175,-83.7390625,0.0,3.6899998188,622.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-3.90625,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671610,275.663621157,465,2117,645000,42.2302175,-83.7390625,0.0,3.6899998188,622.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671611,275.663621157,465,2117,646400,42.2302175,-83.7390625,0.0,3.6899998188,619.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671612,275.663621157,465,2117,647100,42.230223333299996,-83.7390602778,0.0,3.6899998188,619.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671613,275.663621157,465,2117,647900,42.230223333299996,-83.7390602778,0.0,3.6899998188,619.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671614,275.663621157,465,2117,648000,42.230223333299996,-83.7390602778,2.0,3.6899998188,633.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671615,275.663621157,465,2117,648100,42.230223333299996,-83.7390602778,2.0,6.21999979019,633.0,16.4705886841,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671616,275.663621157,465,2117,648200,42.230223333299996,-83.7390602778,2.0,6.21999979019,633.0,20.392156601,22.0,,,,,,,,-3.125,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671617,275.663621157,465,2117,648500,42.230223333299996,-83.7390602778,2.0,6.21999979019,633.0,20.392156601,22.0,,,,,,,,-2.34375,7.8125,-2.34375,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671618,275.663621157,465,2117,648600,42.230223333299996,-83.7390602778,2.0,6.21999979019,633.0,20.392156601,22.0,,,,,,,,-2.34375,7.8125,0.78125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671619,275.663621157,465,2117,648700,42.230223333299996,-83.7390602778,2.0,6.21999979019,633.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.8125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671620,275.663621157,465,2117,648800,42.230223333299996,-83.7390602778,2.0,6.21999979019,633.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671621,275.663621157,465,2117,649900,42.230210277800005,-83.7390538889,2.0,6.21999979019,633.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671622,275.663621157,465,2117,650000,42.230210277800005,-83.7390538889,4.0,6.21999979019,1198.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671623,275.663621157,465,2117,650100,42.230210277800005,-83.7390538889,4.0,11.4799995422,1198.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671624,275.663621157,465,2117,651100,42.230210277800005,-83.7390538889,8.0,11.4799995422,1198.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671625,275.663621157,465,2117,652000,42.230210277800005,-83.7390538889,8.0,11.4799995422,1312.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
10671626,275.663621157,465,2117,652100,42.230210277800005,-83.7390538889,9.0,11.779999733,1312.0,20.392156601,22.0,,,,,,,,-2.34375,7.03125,0.78125,7.03125,ICE,NO DATA,6-FI 3.5L,NO DATA,NO DATA,4000
